"spotifyId","genreTop","sentiment","totalWords","totalSentiment","percentSentiment","totalCommentWords","totalCommentSentiment","percentCommentSentiment","totalWords_song","totalSentiment_song","totalWords_comment","totalSentiment_comment","song_percent","comment_percent"
"6R6ihJhRbgu7JxJKIbW57w","hip hop","joy",0,0,0,15,1,0.0666666666666667,2938,410,1371,229,0.139550714771954,0.167031363967907
"6R6ihJhRbgu7JxJKIbW57w","hip hop","sadness",0,0,0,15,2,0.133333333333333,2802,515,1309,189,0.183797287651677,0.144385026737968
"6R6ihJhRbgu7JxJKIbW57w","hip hop","surprise",0,0,0,15,2,0.133333333333333,2836,197,1315,107,0.0694640338504937,0.0813688212927757
"6R6ihJhRbgu7JxJKIbW57w","hip hop","trust",0,0,0,15,3,0.2,2953,383,1385,223,0.129698611581443,0.16101083032491
"6RSNKGdv3nDTHqgw4bdzyF","country","trust",69,11,0.159420289855072,2,1,0.5,1290,180,544,105,0.13953488372093,0.193014705882353
"6RSNKGdv3nDTHqgw4bdzyF","country","anticipation",69,8,0.115942028985507,0,0,0,1018,219,561,90,0.215127701375246,0.160427807486631
"6RSNKGdv3nDTHqgw4bdzyF","country","joy",69,6,0.0869565217391304,2,1,0.5,1431,242,558,152,0.16911250873515,0.272401433691756
"6RSNKGdv3nDTHqgw4bdzyF","country","surprise",69,3,0.0434782608695652,0,0,0,1366,142,479,55,0.103953147877013,0.11482254697286
"6RSNKGdv3nDTHqgw4bdzyF","country","anger",69,10,0.144927536231884,0,0,0,1613,241,328,34,0.14941103533788,0.103658536585366
"6RSNKGdv3nDTHqgw4bdzyF","country","disgust",69,5,0.072463768115942,0,0,0,1573,188,307,27,0.119516846789574,0.0879478827361563
"6RSNKGdv3nDTHqgw4bdzyF","country","fear",69,13,0.188405797101449,0,0,0,1568,210,441,53,0.133928571428571,0.120181405895692
"6RSNKGdv3nDTHqgw4bdzyF","country","sadness",69,13,0.188405797101449,0,0,0,1585,217,478,59,0.136908517350158,0.123430962343096
"6s4xndGKUhW0xXPYvFlwcL","hip hop","sadness",35,2,0.0571428571428571,11,1,0.0909090909090909,2802,515,1309,189,0.183797287651677,0.144385026737968
"6s4xndGKUhW0xXPYvFlwcL","hip hop","anticipation",35,5,0.142857142857143,11,3,0.272727272727273,2983,393,1380,250,0.131746563861884,0.181159420289855
"6s4xndGKUhW0xXPYvFlwcL","hip hop","joy",35,20,0.571428571428571,11,4,0.363636363636364,2938,410,1371,229,0.139550714771954,0.167031363967907
"6s4xndGKUhW0xXPYvFlwcL","hip hop","trust",35,6,0.171428571428571,11,3,0.272727272727273,2953,383,1385,223,0.129698611581443,0.16101083032491
"6s4xndGKUhW0xXPYvFlwcL","hip hop","surprise",35,2,0.0571428571428571,0,0,0,2836,197,1315,107,0.0694640338504937,0.0813688212927757
"6sfdU1tGLpXhjjLjGJa0zA","pop","anger",87,12,0.137931034482759,8,1,0.125,6871,750,5373,540,0.109154417115413,0.100502512562814
"6sfdU1tGLpXhjjLjGJa0zA","pop","anticipation",87,8,0.0919540229885057,8,1,0.125,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"6sfdU1tGLpXhjjLjGJa0zA","pop","joy",87,23,0.264367816091954,8,1,0.125,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"6sfdU1tGLpXhjjLjGJa0zA","pop","surprise",87,8,0.0919540229885057,8,1,0.125,7019,701,5820,627,0.0998717766063542,0.107731958762887
"6sfdU1tGLpXhjjLjGJa0zA","pop","trust",87,8,0.0919540229885057,8,1,0.125,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"6sfdU1tGLpXhjjLjGJa0zA","pop","sadness",87,20,0.229885057471264,8,1,0.125,7201,898,5888,701,0.124704902096931,0.119055706521739
"6sfdU1tGLpXhjjLjGJa0zA","pop","disgust",87,4,0.0459770114942529,8,1,0.125,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"6sfdU1tGLpXhjjLjGJa0zA","pop","fear",87,4,0.0459770114942529,8,1,0.125,7215,859,5448,626,0.119057519057519,0.114904552129222
"6Sg8HCDhEX0IL7My2HjS6H","rock","sadness",101,9,0.0891089108910891,0,0,0,4961,768,4285,582,0.154807498488208,0.135822637106184
"6Sg8HCDhEX0IL7My2HjS6H","rock","fear",101,1,0.0099009900990099,0,0,0,4766,725,3942,508,0.152119177507344,0.128868594622019
"6Sg8HCDhEX0IL7My2HjS6H","rock","anticipation",101,25,0.247524752475248,0,0,0,5107,825,4337,738,0.161542980223223,0.170163707632004
"6Sg8HCDhEX0IL7My2HjS6H","rock","surprise",101,7,0.0693069306930693,0,0,0,4262,416,4106,431,0.0976067573908963,0.104968339016074
"6Sg8HCDhEX0IL7My2HjS6H","rock","trust",101,31,0.306930693069307,0,0,0,5165,775,4153,720,0.150048402710552,0.173368649169275
"6Sg8HCDhEX0IL7My2HjS6H","rock","joy",101,26,0.257425742574257,0,0,0,5201,1040,4193,798,0.199961545856566,0.190317195325543
"6Sg8HCDhEX0IL7My2HjS6H","rock","anger",101,2,0.0198019801980198,0,0,0,4616,583,3964,426,0.126299826689775,0.107467204843592
"6Sg8HCDhEX0IL7My2HjS6H","rock","disgust",0,0,0,1,1,1,3980,404,3512,334,0.101507537688442,0.0951025056947608
"6SJ1hWFVBIiUgGgHKvwXCQ","punk","anticipation",48,17,0.354166666666667,5,1,0.2,1129,225,790,127,0.199291408325952,0.160759493670886
"6SJ1hWFVBIiUgGgHKvwXCQ","punk","joy",48,13,0.270833333333333,5,1,0.2,1090,156,799,160,0.143119266055046,0.200250312891114
"6SJ1hWFVBIiUgGgHKvwXCQ","punk","trust",48,11,0.229166666666667,0,0,0,1073,187,797,156,0.174277726001864,0.19573400250941
"6SJ1hWFVBIiUgGgHKvwXCQ","punk","surprise",48,7,0.145833333333333,5,1,0.2,969,118,736,77,0.121775025799794,0.104619565217391
"6SJ1hWFVBIiUgGgHKvwXCQ","punk","sadness",0,0,0,5,2,0.4,1006,122,792,104,0.121272365805169,0.131313131313131
"6SvuMwPea2zKEN03IWCElv","others","anticipation",40,3,0.075,24,2,0.0833333333333333,5642,882,2647,453,0.156327543424318,0.171137136380808
"6SvuMwPea2zKEN03IWCElv","others","joy",40,3,0.075,24,3,0.125,5672,1445,2675,563,0.254760225669958,0.210467289719626
"6SvuMwPea2zKEN03IWCElv","others","trust",40,5,0.125,24,3,0.125,5662,1134,2629,493,0.200282585658778,0.187523773297832
"6SvuMwPea2zKEN03IWCElv","others","anger",40,13,0.325,24,5,0.208333333333333,4616,430,2307,255,0.0931542461005199,0.110533159947984
"6SvuMwPea2zKEN03IWCElv","others","disgust",40,7,0.175,24,2,0.0833333333333333,3871,374,2022,176,0.0966158615344872,0.0870425321463897
"6SvuMwPea2zKEN03IWCElv","others","fear",40,6,0.15,24,4,0.166666666666667,5023,494,2321,260,0.0983476010352379,0.11202068074106
"6SvuMwPea2zKEN03IWCElv","others","sadness",40,3,0.075,24,4,0.166666666666667,5319,573,2464,271,0.107727016356458,0.109983766233766
"6SvuMwPea2zKEN03IWCElv","others","surprise",0,0,0,24,1,0.0416666666666667,5072,420,2403,269,0.082807570977918,0.111943404078236
"6tpGF2kYnrqO0S44jKxduZ","metal","anticipation",7,2,0.285714285714286,14,2,0.142857142857143,1774,241,1364,181,0.135851183765502,0.132697947214076
"6tpGF2kYnrqO0S44jKxduZ","metal","joy",7,3,0.428571428571429,14,4,0.285714285714286,1747,219,1378,237,0.125357756153406,0.171988388969521
"6tpGF2kYnrqO0S44jKxduZ","metal","trust",7,2,0.285714285714286,14,5,0.357142857142857,1798,210,1379,230,0.116796440489433,0.166787527193619
"6tpGF2kYnrqO0S44jKxduZ","metal","sadness",0,0,0,14,3,0.214285714285714,1714,269,1342,190,0.156942823803967,0.141579731743666
"6Tsu3OsuMz4KEGKbOYd6A0","hip hop","anger",27,7,0.259259259259259,30,2,0.0666666666666667,2746,451,1232,152,0.164238892935178,0.123376623376623
"6Tsu3OsuMz4KEGKbOYd6A0","hip hop","anticipation",27,1,0.037037037037037,30,6,0.2,2983,393,1380,250,0.131746563861884,0.181159420289855
"6Tsu3OsuMz4KEGKbOYd6A0","hip hop","joy",27,2,0.0740740740740741,30,5,0.166666666666667,2938,410,1371,229,0.139550714771954,0.167031363967907
"6Tsu3OsuMz4KEGKbOYd6A0","hip hop","surprise",27,2,0.0740740740740741,30,4,0.133333333333333,2836,197,1315,107,0.0694640338504937,0.0813688212927757
"6Tsu3OsuMz4KEGKbOYd6A0","hip hop","trust",27,4,0.148148148148148,30,4,0.133333333333333,2953,383,1385,223,0.129698611581443,0.16101083032491
"6Tsu3OsuMz4KEGKbOYd6A0","hip hop","sadness",27,4,0.148148148148148,30,5,0.166666666666667,2802,515,1309,189,0.183797287651677,0.144385026737968
"6Tsu3OsuMz4KEGKbOYd6A0","hip hop","disgust",27,4,0.148148148148148,0,0,0,2839,269,1201,113,0.0947516731243396,0.0940882597835137
"6Tsu3OsuMz4KEGKbOYd6A0","hip hop","fear",27,3,0.111111111111111,30,4,0.133333333333333,2814,381,1264,147,0.135394456289979,0.11629746835443
"6txWz9UapYHVxEd7dDIHXT","rock","sadness",116,27,0.232758620689655,22,2,0.0909090909090909,4961,768,4285,582,0.154807498488208,0.135822637106184
"6txWz9UapYHVxEd7dDIHXT","rock","disgust",116,20,0.172413793103448,22,3,0.136363636363636,3980,404,3512,334,0.101507537688442,0.0951025056947608
"6txWz9UapYHVxEd7dDIHXT","rock","joy",116,11,0.0948275862068965,22,3,0.136363636363636,5201,1040,4193,798,0.199961545856566,0.190317195325543
"6txWz9UapYHVxEd7dDIHXT","rock","surprise",116,5,0.0431034482758621,22,3,0.136363636363636,4262,416,4106,431,0.0976067573908963,0.104968339016074
"6txWz9UapYHVxEd7dDIHXT","rock","trust",116,9,0.0775862068965517,22,2,0.0909090909090909,5165,775,4153,720,0.150048402710552,0.173368649169275
"6txWz9UapYHVxEd7dDIHXT","rock","anticipation",116,10,0.0862068965517241,22,3,0.136363636363636,5107,825,4337,738,0.161542980223223,0.170163707632004
"6txWz9UapYHVxEd7dDIHXT","rock","anger",116,20,0.172413793103448,22,3,0.136363636363636,4616,583,3964,426,0.126299826689775,0.107467204843592
"6txWz9UapYHVxEd7dDIHXT","rock","fear",116,14,0.120689655172414,22,3,0.136363636363636,4766,725,3942,508,0.152119177507344,0.128868594622019
"6u0dQik0aif7FQlrhycG1L","pop","trust",52,15,0.288461538461538,14,1,0.0714285714285714,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"6u0dQik0aif7FQlrhycG1L","pop","surprise",52,11,0.211538461538462,0,0,0,7019,701,5820,627,0.0998717766063542,0.107731958762887
"6u0dQik0aif7FQlrhycG1L","pop","anger",52,7,0.134615384615385,14,1,0.0714285714285714,6871,750,5373,540,0.109154417115413,0.100502512562814
"6u0dQik0aif7FQlrhycG1L","pop","anticipation",52,3,0.0576923076923077,14,1,0.0714285714285714,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"6u0dQik0aif7FQlrhycG1L","pop","joy",52,6,0.115384615384615,14,3,0.214285714285714,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"6u0dQik0aif7FQlrhycG1L","pop","disgust",52,6,0.115384615384615,14,1,0.0714285714285714,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"6u0dQik0aif7FQlrhycG1L","pop","sadness",52,3,0.0576923076923077,14,5,0.357142857142857,7201,898,5888,701,0.124704902096931,0.119055706521739
"6u0dQik0aif7FQlrhycG1L","pop","fear",52,1,0.0192307692307692,14,2,0.142857142857143,7215,859,5448,626,0.119057519057519,0.114904552129222
"6U7rIdpOR9ysmUTPNEd5yx","rock","anger",8,3,0.375,2,1,0.5,4616,583,3964,426,0.126299826689775,0.107467204843592
"6U7rIdpOR9ysmUTPNEd5yx","rock","anticipation",8,3,0.375,0,0,0,5107,825,4337,738,0.161542980223223,0.170163707632004
"6U7rIdpOR9ysmUTPNEd5yx","rock","sadness",8,2,0.25,0,0,0,4961,768,4285,582,0.154807498488208,0.135822637106184
"6U7rIdpOR9ysmUTPNEd5yx","rock","fear",0,0,0,2,1,0.5,4766,725,3942,508,0.152119177507344,0.128868594622019
"6U9jxxdQ6TNzjshIpwWMTf","pop","anticipation",35,5,0.142857142857143,0,0,0,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"6U9jxxdQ6TNzjshIpwWMTf","pop","joy",35,10,0.285714285714286,0,0,0,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"6U9jxxdQ6TNzjshIpwWMTf","pop","anger",35,3,0.0857142857142857,0,0,0,6871,750,5373,540,0.109154417115413,0.100502512562814
"6U9jxxdQ6TNzjshIpwWMTf","pop","sadness",35,5,0.142857142857143,0,0,0,7201,898,5888,701,0.124704902096931,0.119055706521739
"6U9jxxdQ6TNzjshIpwWMTf","pop","trust",35,6,0.171428571428571,0,0,0,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"6U9jxxdQ6TNzjshIpwWMTf","pop","disgust",35,3,0.0857142857142857,0,0,0,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"6U9jxxdQ6TNzjshIpwWMTf","pop","fear",35,1,0.0285714285714286,0,0,0,7215,859,5448,626,0.119057519057519,0.114904552129222
"6U9jxxdQ6TNzjshIpwWMTf","pop","surprise",35,2,0.0571428571428571,0,0,0,7019,701,5820,627,0.0998717766063542,0.107731958762887
"6u9RqxALwkjJ1ukB1y8vuP","pop","fear",17,6,0.352941176470588,0,0,0,7215,859,5448,626,0.119057519057519,0.114904552129222
"6u9RqxALwkjJ1ukB1y8vuP","pop","anticipation",17,2,0.117647058823529,0,0,0,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"6u9RqxALwkjJ1ukB1y8vuP","pop","joy",17,3,0.176470588235294,2,1,0.5,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"6u9RqxALwkjJ1ukB1y8vuP","pop","anger",17,1,0.0588235294117647,0,0,0,6871,750,5373,540,0.109154417115413,0.100502512562814
"6u9RqxALwkjJ1ukB1y8vuP","pop","disgust",17,1,0.0588235294117647,0,0,0,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"6u9RqxALwkjJ1ukB1y8vuP","pop","sadness",17,1,0.0588235294117647,0,0,0,7201,898,5888,701,0.124704902096931,0.119055706521739
"6u9RqxALwkjJ1ukB1y8vuP","pop","surprise",17,1,0.0588235294117647,0,0,0,7019,701,5820,627,0.0998717766063542,0.107731958762887
"6u9RqxALwkjJ1ukB1y8vuP","pop","trust",17,2,0.117647058823529,2,1,0.5,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"6ubqrTIJwspBSqx8XQHN2K","metal","anger",48,6,0.125,11,2,0.181818181818182,1705,283,1313,175,0.165982404692082,0.133282559025133
"6ubqrTIJwspBSqx8XQHN2K","metal","disgust",48,4,0.0833333333333333,11,1,0.0909090909090909,1645,156,1226,132,0.0948328267477204,0.107667210440457
"6ubqrTIJwspBSqx8XQHN2K","metal","fear",48,7,0.145833333333333,11,1,0.0909090909090909,1775,335,1268,181,0.188732394366197,0.142744479495268
"6ubqrTIJwspBSqx8XQHN2K","metal","sadness",48,4,0.0833333333333333,0,0,0,1714,269,1342,190,0.156942823803967,0.141579731743666
"6ubqrTIJwspBSqx8XQHN2K","metal","trust",48,12,0.25,11,1,0.0909090909090909,1798,210,1379,230,0.116796440489433,0.166787527193619
"6ubqrTIJwspBSqx8XQHN2K","metal","joy",48,11,0.229166666666667,11,3,0.272727272727273,1747,219,1378,237,0.125357756153406,0.171988388969521
"6ubqrTIJwspBSqx8XQHN2K","metal","anticipation",48,4,0.0833333333333333,11,3,0.272727272727273,1774,241,1364,181,0.135851183765502,0.132697947214076
"6UTPWiXVslPkkGMd1JggBY","hip hop","anger",32,5,0.15625,15,2,0.133333333333333,2746,451,1232,152,0.164238892935178,0.123376623376623
"6UTPWiXVslPkkGMd1JggBY","hip hop","fear",32,5,0.15625,0,0,0,2814,381,1264,147,0.135394456289979,0.11629746835443
"6UTPWiXVslPkkGMd1JggBY","hip hop","sadness",32,3,0.09375,15,1,0.0666666666666667,2802,515,1309,189,0.183797287651677,0.144385026737968
"6UTPWiXVslPkkGMd1JggBY","hip hop","anticipation",32,6,0.1875,15,3,0.2,2983,393,1380,250,0.131746563861884,0.181159420289855
"6UTPWiXVslPkkGMd1JggBY","hip hop","joy",32,5,0.15625,15,2,0.133333333333333,2938,410,1371,229,0.139550714771954,0.167031363967907
"6UTPWiXVslPkkGMd1JggBY","hip hop","surprise",32,4,0.125,0,0,0,2836,197,1315,107,0.0694640338504937,0.0813688212927757
"6UTPWiXVslPkkGMd1JggBY","hip hop","trust",32,4,0.125,15,4,0.266666666666667,2953,383,1385,223,0.129698611581443,0.16101083032491
"6UTPWiXVslPkkGMd1JggBY","hip hop","disgust",0,0,0,15,3,0.2,2839,269,1201,113,0.0947516731243396,0.0940882597835137
"6Vc5wAMmXdKIAM7WUoEb7N","rock","joy",40,8,0.2,5,3,0.6,5201,1040,4193,798,0.199961545856566,0.190317195325543
"6Vc5wAMmXdKIAM7WUoEb7N","rock","surprise",40,3,0.075,0,0,0,4262,416,4106,431,0.0976067573908963,0.104968339016074
"6Vc5wAMmXdKIAM7WUoEb7N","rock","trust",40,6,0.15,0,0,0,5165,775,4153,720,0.150048402710552,0.173368649169275
"6Vc5wAMmXdKIAM7WUoEb7N","rock","anticipation",40,7,0.175,5,1,0.2,5107,825,4337,738,0.161542980223223,0.170163707632004
"6Vc5wAMmXdKIAM7WUoEb7N","rock","sadness",40,6,0.15,5,1,0.2,4961,768,4285,582,0.154807498488208,0.135822637106184
"6Vc5wAMmXdKIAM7WUoEb7N","rock","anger",40,3,0.075,0,0,0,4616,583,3964,426,0.126299826689775,0.107467204843592
"6Vc5wAMmXdKIAM7WUoEb7N","rock","disgust",40,3,0.075,0,0,0,3980,404,3512,334,0.101507537688442,0.0951025056947608
"6Vc5wAMmXdKIAM7WUoEb7N","rock","fear",40,4,0.1,0,0,0,4766,725,3942,508,0.152119177507344,0.128868594622019
"6WaYiQUPel70HUaCZj5eND","others","anger",48,4,0.0833333333333333,6,1,0.166666666666667,4616,430,2307,255,0.0931542461005199,0.110533159947984
"6WaYiQUPel70HUaCZj5eND","others","disgust",48,5,0.104166666666667,0,0,0,3871,374,2022,176,0.0966158615344872,0.0870425321463897
"6WaYiQUPel70HUaCZj5eND","others","sadness",48,13,0.270833333333333,0,0,0,5319,573,2464,271,0.107727016356458,0.109983766233766
"6WaYiQUPel70HUaCZj5eND","others","joy",48,7,0.145833333333333,6,1,0.166666666666667,5672,1445,2675,563,0.254760225669958,0.210467289719626
"6WaYiQUPel70HUaCZj5eND","others","surprise",48,6,0.125,6,1,0.166666666666667,5072,420,2403,269,0.082807570977918,0.111943404078236
"6WaYiQUPel70HUaCZj5eND","others","fear",48,5,0.104166666666667,6,1,0.166666666666667,5023,494,2321,260,0.0983476010352379,0.11202068074106
"6WaYiQUPel70HUaCZj5eND","others","anticipation",48,4,0.0833333333333333,6,1,0.166666666666667,5642,882,2647,453,0.156327543424318,0.171137136380808
"6WaYiQUPel70HUaCZj5eND","others","trust",48,4,0.0833333333333333,6,1,0.166666666666667,5662,1134,2629,493,0.200282585658778,0.187523773297832
"6WGaVdhY8uMWMgxiKpdLVy","pop","anger",20,4,0.2,0,0,0,6871,750,5373,540,0.109154417115413,0.100502512562814
"6WGaVdhY8uMWMgxiKpdLVy","pop","sadness",20,2,0.1,0,0,0,7201,898,5888,701,0.124704902096931,0.119055706521739
"6WGaVdhY8uMWMgxiKpdLVy","pop","anticipation",20,4,0.2,7,2,0.285714285714286,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"6WGaVdhY8uMWMgxiKpdLVy","pop","fear",20,2,0.1,0,0,0,7215,859,5448,626,0.119057519057519,0.114904552129222
"6WGaVdhY8uMWMgxiKpdLVy","pop","joy",20,2,0.1,7,2,0.285714285714286,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"6WGaVdhY8uMWMgxiKpdLVy","pop","surprise",20,2,0.1,7,1,0.142857142857143,7019,701,5820,627,0.0998717766063542,0.107731958762887
"6WGaVdhY8uMWMgxiKpdLVy","pop","trust",20,4,0.2,7,2,0.285714285714286,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"6x5LBP3nYXVdIDoomChGr3","reggae","joy",57,19,0.333333333333333,6,1,0.166666666666667,342,106,156,29,0.309941520467836,0.185897435897436
"6x5LBP3nYXVdIDoomChGr3","reggae","trust",57,7,0.12280701754386,6,1,0.166666666666667,333,46,173,28,0.138138138138138,0.161849710982659
"6x5LBP3nYXVdIDoomChGr3","reggae","anticipation",57,7,0.12280701754386,6,1,0.166666666666667,333,50,175,31,0.15015015015015,0.177142857142857
"6x5LBP3nYXVdIDoomChGr3","reggae","disgust",57,13,0.228070175438596,0,0,0,333,27,143,15,0.0810810810810811,0.104895104895105
"6x5LBP3nYXVdIDoomChGr3","reggae","sadness",57,4,0.0701754385964912,6,1,0.166666666666667,344,26,150,23,0.0755813953488372,0.153333333333333
"6x5LBP3nYXVdIDoomChGr3","reggae","surprise",57,3,0.0526315789473684,6,1,0.166666666666667,333,23,144,12,0.0690690690690691,0.0833333333333333
"6x5LBP3nYXVdIDoomChGr3","reggae","anger",57,1,0.0175438596491228,0,0,0,337,45,163,18,0.13353115727003,0.110429447852761
"6x5LBP3nYXVdIDoomChGr3","reggae","fear",57,3,0.0526315789473684,6,1,0.166666666666667,346,34,171,25,0.0982658959537572,0.146198830409357
"6XAA7T9VHcqKQSzjmXAJ8o","rap","trust",8,3,0.375,0,0,0,1978,278,658,99,0.140546006066734,0.150455927051672
"6XAA7T9VHcqKQSzjmXAJ8o","rap","anger",8,1,0.125,0,0,0,1899,327,631,85,0.17219589257504,0.134706814580032
"6XAA7T9VHcqKQSzjmXAJ8o","rap","disgust",8,1,0.125,0,0,0,1847,208,600,66,0.112615051434759,0.11
"6XAA7T9VHcqKQSzjmXAJ8o","rap","surprise",8,1,0.125,0,0,0,1871,162,486,57,0.0865847140566542,0.117283950617284
"6XAA7T9VHcqKQSzjmXAJ8o","rap","fear",8,1,0.125,0,0,0,1795,247,622,84,0.137604456824513,0.135048231511254
"6XAA7T9VHcqKQSzjmXAJ8o","rap","sadness",8,1,0.125,0,0,0,1993,252,598,69,0.126442548921224,0.115384615384615
"6XadDzmDVhtEQ1Itt5t8h8","rap","trust",31,5,0.161290322580645,27,3,0.111111111111111,1978,278,658,99,0.140546006066734,0.150455927051672
"6XadDzmDVhtEQ1Itt5t8h8","rap","joy",31,3,0.0967741935483871,27,2,0.0740740740740741,2026,308,658,108,0.152023692003949,0.164133738601824
"6XadDzmDVhtEQ1Itt5t8h8","rap","sadness",31,4,0.129032258064516,27,5,0.185185185185185,1993,252,598,69,0.126442548921224,0.115384615384615
"6XadDzmDVhtEQ1Itt5t8h8","rap","disgust",31,7,0.225806451612903,27,8,0.296296296296296,1847,208,600,66,0.112615051434759,0.11
"6XadDzmDVhtEQ1Itt5t8h8","rap","anger",31,5,0.161290322580645,27,6,0.222222222222222,1899,327,631,85,0.17219589257504,0.134706814580032
"6XadDzmDVhtEQ1Itt5t8h8","rap","fear",31,3,0.0967741935483871,27,3,0.111111111111111,1795,247,622,84,0.137604456824513,0.135048231511254
"6XadDzmDVhtEQ1Itt5t8h8","rap","surprise",31,2,0.0645161290322581,0,0,0,1871,162,486,57,0.0865847140566542,0.117283950617284
"6XadDzmDVhtEQ1Itt5t8h8","rap","anticipation",31,2,0.0645161290322581,0,0,0,1982,262,648,113,0.132189707366297,0.174382716049383
"6XEuabQxnXdbDVB58k9FFv","hip hop","anticipation",11,1,0.0909090909090909,0,0,0,2983,393,1380,250,0.131746563861884,0.181159420289855
"6XEuabQxnXdbDVB58k9FFv","hip hop","joy",11,2,0.181818181818182,0,0,0,2938,410,1371,229,0.139550714771954,0.167031363967907
"6XEuabQxnXdbDVB58k9FFv","hip hop","surprise",11,1,0.0909090909090909,0,0,0,2836,197,1315,107,0.0694640338504937,0.0813688212927757
"6XEuabQxnXdbDVB58k9FFv","hip hop","trust",11,2,0.181818181818182,0,0,0,2953,383,1385,223,0.129698611581443,0.16101083032491
"6XEuabQxnXdbDVB58k9FFv","hip hop","sadness",11,2,0.181818181818182,0,0,0,2802,515,1309,189,0.183797287651677,0.144385026737968
"6XEuabQxnXdbDVB58k9FFv","hip hop","anger",11,1,0.0909090909090909,3,2,0.666666666666667,2746,451,1232,152,0.164238892935178,0.123376623376623
"6XEuabQxnXdbDVB58k9FFv","hip hop","disgust",11,1,0.0909090909090909,3,1,0.333333333333333,2839,269,1201,113,0.0947516731243396,0.0940882597835137
"6XEuabQxnXdbDVB58k9FFv","hip hop","fear",11,1,0.0909090909090909,0,0,0,2814,381,1264,147,0.135394456289979,0.11629746835443
"6xkryXuiZU360Lngd4sx13","pop","anticipation",51,9,0.176470588235294,29,2,0.0689655172413793,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"6xkryXuiZU360Lngd4sx13","pop","joy",51,9,0.176470588235294,29,6,0.206896551724138,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"6xkryXuiZU360Lngd4sx13","pop","trust",51,12,0.235294117647059,29,9,0.310344827586207,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"6xkryXuiZU360Lngd4sx13","pop","anger",51,6,0.117647058823529,29,5,0.172413793103448,6871,750,5373,540,0.109154417115413,0.100502512562814
"6xkryXuiZU360Lngd4sx13","pop","disgust",51,3,0.0588235294117647,29,2,0.0689655172413793,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"6xkryXuiZU360Lngd4sx13","pop","fear",51,7,0.137254901960784,29,1,0.0344827586206897,7215,859,5448,626,0.119057519057519,0.114904552129222
"6xkryXuiZU360Lngd4sx13","pop","sadness",51,3,0.0588235294117647,29,4,0.137931034482759,7201,898,5888,701,0.124704902096931,0.119055706521739
"6xkryXuiZU360Lngd4sx13","pop","surprise",51,2,0.0392156862745098,0,0,0,7019,701,5820,627,0.0998717766063542,0.107731958762887
"6XMYnm4OTEysN8blzqiCL9","pop","joy",22,5,0.227272727272727,6,2,0.333333333333333,7817,1885,6143,1308,0.24114110272483,0.212925280807423
"6XMYnm4OTEysN8blzqiCL9","pop","trust",22,4,0.181818181818182,6,1,0.166666666666667,7907,1366,6112,1086,0.172758315416719,0.177683246073298
"6XMYnm4OTEysN8blzqiCL9","pop","fear",22,3,0.136363636363636,0,0,0,7215,859,5448,626,0.119057519057519,0.114904552129222
"6XMYnm4OTEysN8blzqiCL9","pop","anger",22,2,0.0909090909090909,0,0,0,6871,750,5373,540,0.109154417115413,0.100502512562814
"6XMYnm4OTEysN8blzqiCL9","pop","anticipation",22,3,0.136363636363636,6,1,0.166666666666667,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"6XMYnm4OTEysN8blzqiCL9","pop","disgust",22,2,0.0909090909090909,0,0,0,6129,520,4551,384,0.0848425518029042,0.0843770599868161
"6XMYnm4OTEysN8blzqiCL9","pop","sadness",22,2,0.0909090909090909,6,1,0.166666666666667,7201,898,5888,701,0.124704902096931,0.119055706521739
"6XMYnm4OTEysN8blzqiCL9","pop","surprise",22,1,0.0454545454545455,6,1,0.166666666666667,7019,701,5820,627,0.0998717766063542,0.107731958762887
"6y6KOwYsmPXhiOTayBpoBz","pop","anticipation",35,2,0.0571428571428571,12,4,0.333333333333333,7630,1229,6114,1063,0.161074705111402,0.173863264638535
"6y6KOwYsmPXhiOTayBpoBz","pop","fear",35,5,0.142857142857143,12,1,0.0833333333333333,7215,859,5448,626,0.119057519057519,0.114904552129222
"6y6KOwYsmPXhiOTayBpoBz","pop","joy",35,16,0.457142857142857,12,3,0.25,7817,1885,6143,1308,0.24114110272483,0.212925280807423
